student_id,risk_level,title,category,priority,status,detail
ST5766,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 54 sits below the cohort mid-point.
ST5767,Medium Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5767,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 37% (20/30 sessions).
ST5767,Medium Risk,Work through: Lesson 02 - Software Development Models,Learning resource,High,Recommended,PDF - 45 min - Beginner - Software Development Models.
ST5767,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5767,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 4 day(s) past the due date.
ST5768,Low Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5768,Low Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 5 day(s) past the due date.
ST5768,Low Risk,Work through: Introduction to UI/UX Design,Learning resource,Medium,Recommended,PDF - 45 min - Intermediate - UI/UX Design.
ST5768,Low Risk,Extend with advanced material to consolidate mastery,Learning resource,Low,Suggested,Low risk with strong ability - enrichment path unlocked.
ST5769,Medium Risk,Complete the non-engaged lesson: General,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5769,Medium Risk,Work through: Pre-reading Material,Learning resource,High,Recommended,PDF - 30 min - Foundational - General.
ST5769,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5769,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST5769,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 49 sits below the cohort mid-point.
ST5770,Medium Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5770,Medium Risk,Work through: Lesson 04 - Requirements Engineering,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Requirements Engineering.
ST5770,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5770,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 3 day(s) past the due date.
ST5770,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 34 sits below the cohort mid-point.
ST5771,Medium Risk,Complete the non-engaged lesson: Software Measurement,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5771,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 46% (8/25 sessions).
ST5771,Medium Risk,Work through: Software Measurement,Learning resource,High,Recommended,PDF - 60 min - Advanced - Software Measurement.
ST5771,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5771,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST5772,Medium Risk,Complete the non-engaged lesson: Software Testing,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST5772,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 22% (9/28 sessions).
ST5772,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 32/100 with 4 logins recorded.
ST5772,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST5772,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5773,Low Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 50% (12/27 sessions).
ST5773,Low Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5773,Low Risk,Work through: Lab Session 3 (Git),Learning resource,Medium,Recommended,URL/Lab - 60 min - Intermediate - UI/UX Design.
ST5773,Low Risk,Extend with advanced material to consolidate mastery,Learning resource,Low,Suggested,Low risk with strong ability - enrichment path unlocked.
ST5774,Medium Risk,Complete the non-engaged lesson: Software Measurement,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST5774,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 54% (21/26 sessions).
ST5774,Medium Risk,Work through: Software Measurement,Learning resource,High,Recommended,PDF - 60 min - Advanced - Software Measurement.
ST5774,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5774,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST5775,Medium Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST5775,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 38/100 with 9 logins recorded.
ST5775,Medium Risk,Work through: Lesson 02 - Software Development Models,Learning resource,High,Recommended,PDF - 45 min - Beginner - Software Development Models.
ST5775,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5775,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST5776,Medium Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5776,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 43% (26/26 sessions).
ST5776,Medium Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,High,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST5776,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5776,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 5 day(s) past the due date.
ST5777,Low Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 28% (19/28 sessions).
ST5777,Low Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5777,Low Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,Medium,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST5777,Low Risk,Extend with advanced material to consolidate mastery,Learning resource,Low,Suggested,Low risk with strong ability - enrichment path unlocked.
ST5778,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 29/100.
ST5778,High Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5778,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 41% (20/30 sessions).
ST5778,High Risk,Run timed quiz practice on the weakest topic,Revision support,High,Pending,Quiz average of 33 sits below the cohort mid-point.
ST5778,High Risk,Work through: Software Maintenance,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Maintenance & Evolution.
ST5779,Medium Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5779,Medium Risk,Work through: Lesson 04 - Requirements Engineering,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Requirements Engineering.
ST5779,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5779,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST5780,Medium Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST5780,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 49% (23/25 sessions).
ST5780,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 26/100 with 12 logins recorded.
ST5780,Medium Risk,Work through: Lab Session 2 Recording,Learning resource,High,Recommended,Video - 60 min - Beginner - Agile & Scrum.
ST5780,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5781,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 47/100.
ST5781,High Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5781,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 35% (27/27 sessions).
ST5781,High Risk,Run timed quiz practice on the weakest topic,Revision support,High,Pending,Quiz average of 41 sits below the cohort mid-point.
ST5781,High Risk,Work through: Software Maintenance,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Maintenance & Evolution.
ST5782,Medium Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5782,Medium Risk,Work through: Lesson 04 - Requirements Engineering,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Requirements Engineering.
ST5782,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5783,Medium Risk,Complete the non-engaged lesson: Software Testing,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST5783,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 40/100 with 11 logins recorded.
ST5783,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST5783,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5783,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 3 day(s) past the due date.
ST5784,Medium Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5784,Medium Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,High,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST5784,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5784,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST5784,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 31 sits below the cohort mid-point.
ST5785,Medium Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5785,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 26% (27/28 sessions).
ST5785,Medium Risk,Work through: Lesson 02 - Software Development Models,Learning resource,High,Recommended,PDF - 45 min - Beginner - Software Development Models.
ST5785,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5786,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 51/100.
ST5786,High Risk,Complete the non-engaged lesson: General,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST5786,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 32% (27/27 sessions).
ST5786,High Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 36/100 with 12 logins recorded.
ST5786,High Risk,Work through: Pre-reading Material,Learning resource,High,Recommended,PDF - 30 min - Foundational - General.
ST5787,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 58% (26/27 sessions).
ST5787,Medium Risk,Work through: Lab Session 01 - Version Control Systems (VCS),Learning resource,High,Recommended,PDF - 60 min - Beginner - Software Development Models.
ST5787,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5787,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST5787,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 40 sits below the cohort mid-point.
ST5788,Medium Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST5788,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 36/100 with 2 logins recorded.
ST5788,Medium Risk,Work through: Maven Lab - 2,Learning resource,High,Recommended,URL/Lab - 45 min - Intermediate - Managing Software Projects.
ST5788,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5788,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 4 day(s) past the due date.
ST5789,Medium Risk,Complete the non-engaged lesson: Agile & Scrum,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5789,Medium Risk,Work through: Lab Session 02 - VCS Part 02,Learning resource,High,Recommended,PDF - 60 min - Beginner - Agile & Scrum.
ST5789,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5789,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST5789,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 43 sits below the cohort mid-point.
ST5790,Medium Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5790,Medium Risk,Work through: Software Maintenance,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Maintenance & Evolution.
ST5790,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5790,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST5790,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 27 sits below the cohort mid-point.
ST5791,Medium Risk,Complete the non-engaged lesson: Agile & Scrum,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5791,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 51% (8/27 sessions).
ST5791,Medium Risk,Work through: Lesson 03 - Agile Scrum,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Agile & Scrum.
ST5791,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5792,Medium Risk,Complete the non-engaged lesson: Software Testing,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5792,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST5792,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5792,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST5792,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 36 sits below the cohort mid-point.
ST5793,Medium Risk,Complete the non-engaged lesson: Software Testing,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST5793,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 28% (27/27 sessions).
ST5793,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 34/100 with 2 logins recorded.
ST5793,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST5793,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5794,Medium Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5794,Medium Risk,Work through: Software Maintenance,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Maintenance & Evolution.
ST5794,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5794,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 54 sits below the cohort mid-point.
ST5795,Medium Risk,Complete the non-engaged lesson: Software Testing,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5795,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 56% (7/28 sessions).
ST5795,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST5795,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5795,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST5796,Medium Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5796,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 54% (21/27 sessions).
ST5796,Medium Risk,Work through: Software Maintenance,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Maintenance & Evolution.
ST5796,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5796,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST5797,Medium Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5797,Medium Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,High,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST5797,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5797,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 27 sits below the cohort mid-point.
ST5797,Medium Risk,Join the module discussion forum for peer support,Study planning,Low,Suggested,Almost no forum or chat interaction logged.
ST5798,Medium Risk,Complete the non-engaged lesson: Managing Software Projects,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST5798,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 37/100 with 3 logins recorded.
ST5798,Medium Risk,Work through: Maven Lab - 2,Learning resource,High,Recommended,URL/Lab - 45 min - Intermediate - Managing Software Projects.
ST5798,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5799,Medium Risk,Complete the non-engaged lesson: Managing Software Projects,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5799,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 38% (28/30 sessions).
ST5799,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 39/100 with 10 logins recorded.
ST5799,Medium Risk,Work through: Decision Tables,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Managing Software Projects.
ST5799,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5800,Medium Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5800,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 44% (9/30 sessions).
ST5800,Medium Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,High,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST5800,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5800,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST5801,Medium Risk,Work through: Lab Session 3 (Git),Learning resource,High,Recommended,URL/Lab - 60 min - Intermediate - UI/UX Design.
ST5801,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5802,Medium Risk,Complete the non-engaged lesson: Managing Software Projects,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5802,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 44% (23/28 sessions).
ST5802,Medium Risk,Work through: Maven Lab - 2,Learning resource,High,Recommended,URL/Lab - 45 min - Intermediate - Managing Software Projects.
ST5802,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5802,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 4 day(s) past the due date.
ST5803,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 23/100.
ST5803,High Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST5803,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 44% (8/30 sessions).
ST5803,High Risk,Run timed quiz practice on the weakest topic,Revision support,High,Pending,Quiz average of 53 sits below the cohort mid-point.
ST5803,High Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 28/100 with 8 logins recorded.
ST5804,Medium Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST5804,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 29% (4/28 sessions).
ST5804,Medium Risk,Work through: Lab Session 3 (Git),Learning resource,High,Recommended,URL/Lab - 60 min - Intermediate - UI/UX Design.
ST5804,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5804,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 4 day(s) past the due date.
ST5805,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 18/100.
ST5805,High Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5805,High Risk,Run timed quiz practice on the weakest topic,Revision support,High,Pending,Quiz average of 26 sits below the cohort mid-point.
ST5805,High Risk,Work through: Software Maintenance,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Maintenance & Evolution.
ST5805,High Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 5 day(s) past the due date.
ST5806,Medium Risk,Complete the non-engaged lesson: Software Measurement,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5806,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 34% (22/30 sessions).
ST5806,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 36/100 with 13 logins recorded.
ST5806,Medium Risk,Work through: Software Measurement,Learning resource,High,Recommended,PDF - 60 min - Advanced - Software Measurement.
ST5806,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5807,Medium Risk,Complete the non-engaged lesson: Software Maintenance & Evolution,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST5807,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST5807,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5807,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST5808,Medium Risk,Complete the non-engaged lesson: General,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5808,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 25% (29/30 sessions).
ST5808,Medium Risk,Work through: Software Engineering by Sommerville (Textbook),Learning resource,High,Recommended,PDF - 120 min - Foundational - General.
ST5808,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5808,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 43 sits below the cohort mid-point.
ST5809,Medium Risk,Complete the non-engaged lesson: Agile & Scrum,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5809,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 32% (4/26 sessions).
ST5809,Medium Risk,Work through: Lesson 03 - Agile Scrum,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Agile & Scrum.
ST5809,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5809,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST5810,Medium Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5810,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 23% (17/26 sessions).
ST5810,Medium Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,High,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST5810,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5810,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST5811,Medium Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5811,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 42% (4/28 sessions).
ST5811,Medium Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,High,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST5811,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5811,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 4 day(s) past the due date.
ST5812,Medium Risk,Complete the non-engaged lesson: Agile & Scrum,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5812,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 32% (25/25 sessions).
ST5812,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 37/100 with 14 logins recorded.
ST5812,Medium Risk,Work through: Lab Session 02 - VCS Part 02,Learning resource,High,Recommended,PDF - 60 min - Beginner - Agile & Scrum.
ST5812,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST5813,Low Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST5813,Low Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST5813,Low Risk,Work through: Lesson 04 - Requirements Engineering,Learning resource,Medium,Recommended,PDF - 45 min - Intermediate - Requirements Engineering.
